,#RIC,Date[G],Time[G],GMT Offset,Type,Ex/Cntrb.ID,Price,Volume,Buyer ID,Bid Price,Bid Size,No. Buyers,Seller ID,Ask Price,Ask Size,No. Sellers,Qualifiers,Exch Time
3878,NOKI.ST,20090701,08:44:13.893278,2,Quote,,,,,,1200.0,,,,,,,
3879,NOKI.ST,20090701,08:44:15.343485,2,Quote,,,,,,1700.0,,,,,,,
3880,NOKI.ST,20090701,08:44:16.170398,2,Quote,,,,,,500.0,,,,,,,
3881,NOKI.ST,20090701,08:44:16.212390,2,Quote,,,,,,3200.0,,,,,,,
3882,NOKI.ST,20090701,08:44:20.995565,2,Quote,,,,,,1600.0,,,,,,,
3883,NOKI.ST,20090701,08:44:22.493206,2,Quote,,,,,,1500.0,,,,,,,
3884,NOKI.ST,20090701,08:44:23.941363,2,Quote,,,,,,500.0,,,,,,,
3885,NOKI.ST,20090701,08:44:27.338801,2,Quote,,,,,,4500.0,,,,,,,
3886,NOKI.ST,20090701,08:44:32.197563,2,Quote,,,,,,9500.0,,,,,,,
3887,NOKI.ST,20090701,08:44:32.808310,2,Quote,,,,,,,,,115.1,1000.0,,,
3888,NOKI.ST,20090701,08:44:40.344771,2,Quote,,,,,,5500.0,,,,,,,
3889,NOKI.ST,20090701,08:44:42.903220,2,Quote,,,,,,11200.0,,,,,,,
3890,NOKI.ST,20090701,08:44:47.481662,2,Quote,,,,,,5500.0,,,,,,,
3891,NOKI.ST,20090701,08:44:48.135739,2,Quote,,,,,,500.0,,,,,,,
3892,NOKI.ST,20090701,08:45:12.239298,2,Quote,,,,,,10500.0,,,,,,,
3893,NOKI.ST,20090701,08:45:14.740245,2,Quote,,,,,,,,,115.2,7000.0,,,
3894,NOKI.ST,20090701,08:45:14.740245,2,Trade,,115.1,1000.0,ENS ,,,,SWB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:45:14.000
3895,NOKI.ST,20090701,08:45:14.742047,2,Quote,,,,,,,,,,57000.0,,,
3896,NOKI.ST,20090701,08:45:15.235939,2,Quote,,,,,,12900.0,,,,,,,
3897,NOKI.ST,20090701,08:45:16.233257,2,Quote,,,,,,10500.0,,,,,,,
3898,NOKI.ST,20090701,08:45:35.333253,2,Quote,,,,,,15500.0,,,,,,,
3899,NOKI.ST,20090701,08:45:35.945450,2,Quote,,,,,,,,,,7000.0,,,
3900,NOKI.ST,20090701,08:45:36.203193,2,Quote,,,,,,,,,,57000.0,,,
3901,NOKI.ST,20090701,08:45:50.552284,2,Quote,,,,,,10500.0,,,,,,,
3902,NOKI.ST,20090701,08:45:56.467496,2,Quote,,,,,,15500.0,,,,,,,
3903,NOKI.ST,20090701,08:46:02.680227,2,Quote,,,,,,10500.0,,,,,,,
3904,NOKI.ST,20090701,08:46:03.389250,2,Quote,,,,,,15500.0,,,,,,,
3905,NOKI.ST,20090701,08:46:57.664129,2,Quote,,,,,,10500.0,,,,,,,
3906,NOKI.ST,20090701,08:46:59.500918,2,Quote,,,,,,,,,,7000.0,,,
3907,NOKI.ST,20090701,08:46:59.748147,2,Quote,,,,,,,,,,57000.0,,,
3908,NOKI.ST,20090701,08:47:11.208808,2,Quote,,,,,,,,,,58410.0,,,
3909,NOKI.ST,20090701,08:47:29.111644,2,Quote,,,,,,,,,,62410.0,,,
3910,NOKI.ST,20090701,08:47:29.111644,2,Quote,,,,,,,,,,12410.0,,,
3911,NOKI.ST,20090701,08:47:29.111644,2,Quote,,,,,,,,,115.1,5300.0,,,
3912,NOKI.ST,20090701,08:47:29.111644,2,Quote,,,,,,,,,,10600.0,,,
3913,NOKI.ST,20090701,08:47:29.254509,2,Quote,,,,,,,,,,15600.0,,,
3914,NOKI.ST,20090701,08:47:53.163613,2,Quote,,,,,,,,,,21650.0,,,
3915,NOKI.ST,20090701,08:47:59.103966,2,Quote,,,,,,,,,,16350.0,,,
3916,NOKI.ST,20090701,08:47:59.168394,2,Quote,,,,,,,,,,14596.0,,,
3917,NOKI.ST,20090701,08:47:59.243528,2,Quote,,,,,,,,,,9596.0,,,
3918,NOKI.ST,20090701,08:47:59.404948,2,Quote,,,,,,,,,,3546.0,,,
3919,NOKI.ST,20090701,08:48:00.102397,2,Quote,,,,,,,,,,7046.0,,,
3920,NOKI.ST,20090701,08:48:10.253352,2,Quote,,,,,,,,,,4546.0,,,
3921,NOKI.ST,20090701,08:48:10.253352,2,Quote,,,,,,,,,,2046.0,,,
3922,NOKI.ST,20090701,08:48:13.798174,2,Quote,,,,,,500.0,,,,,,,
3923,NOKI.ST,20090701,08:48:31.408711,2,Quote,,,,,,,,,,1310.0,,,
3924,NOKI.ST,20090701,08:48:31.408711,2,Quote,,,,,,,,,,310.0,,,
3925,NOKI.ST,20090701,08:48:31.408711,2,Quote,,,,,,,,,115.2,8410.0,,,
3926,NOKI.ST,20090701,08:48:31.438472,2,Quote,,,,,,,,,,58410.0,,,
3927,NOKI.ST,20090701,08:48:31.476816,2,Quote,,,,,,,,,,8410.0,,,
3928,NOKI.ST,20090701,08:48:31.476816,2,Quote,,,,,,,,,115.1,700.0,,,
3929,NOKI.ST,20090701,08:48:31.520376,2,Quote,,,,,,,,,,2356.0,,,
3930,NOKI.ST,20090701,08:48:34.442742,2,Quote,,,,,,,,,,1656.0,,,
3931,NOKI.ST,20090701,08:48:34.453175,2,Quote,,,,,,,,,,10456.0,,,
3932,NOKI.ST,20090701,08:48:34.665348,2,Quote,,,,,,,,,,15456.0,,,
3933,NOKI.ST,20090701,08:48:35.054784,2,Quote,,,,,,,,,,17456.0,,,
3934,NOKI.ST,20090701,08:48:35.322815,2,Quote,,,,,,,,,,15456.0,,,
3935,NOKI.ST,20090701,08:48:51.199494,2,Quote,,,,,,,,,,17456.0,,,
3936,NOKI.ST,20090701,08:48:51.553611,2,Quote,,,,,,,,,,16456.0,,,
3937,NOKI.ST,20090701,08:48:52.133922,2,Quote,,,,,,,,,,14456.0,,,
3938,NOKI.ST,20090701,08:49:05.260536,2,Quote,,,,,,,,,,12800.0,,,
3939,NOKI.ST,20090701,08:49:05.260536,2,Quote,,,,,,,,,,25894.0,,,
3940,NOKI.ST,20090701,08:49:26.988498,2,Quote,,,,,,,,,,18094.0,,,
3941,NOKI.ST,20090701,08:49:28.034577,2,Quote,,,,,,,,,,34494.0,,,
3942,NOKI.ST,20090701,08:49:28.942997,2,Quote,,,,,,,,,,18094.0,,,
3943,NOKI.ST,20090701,08:49:37.629100,2,Quote,,,,,,,,,,14649.0,,,
3944,NOKI.ST,20090701,08:49:37.770567,2,Quote,,,,,,,,,,7964.0,,,
3945,NOKI.ST,20090701,08:49:37.911192,2,Quote,,,,,,,,,,5000.0,,,
3946,NOKI.ST,20090701,08:49:37.911192,2,Quote,,,,,,,,,115.2,11310.0,,,
3947,NOKI.ST,20090701,08:49:37.939308,2,Quote,,,,,,,,,,8410.0,,,
3948,NOKI.ST,20090701,08:49:39.013733,2,Quote,,,,,,,,,115.1,1588.0,,,
3949,NOKI.ST,20090701,08:49:41.232019,2,Quote,,,,,,,,,,88.0,,,
3950,NOKI.ST,20090701,08:49:43.600130,2,Quote,,,,,,,,,115.2,8410.0,,,
3951,NOKI.ST,20090701,08:49:43.901436,2,Quote,,,,,,5500.0,,,,,,,
3952,NOKI.ST,20090701,08:49:44.256478,2,Quote,,,,,,500.0,,,,,,,
3953,NOKI.ST,20090701,08:49:45.261939,2,Quote,,,,,,5500.0,,,,,,,
3954,NOKI.ST,20090701,08:49:56.517305,2,Trade,,115.1,5000.0,NDS ,,,,NDS ,,,,25bIcYd e f6 g1[ALIAS];125[IRGCOND];   [PRC_QL2];   [PRC_QL_CD],08:49:56.000
3955,NOKI.ST,20090701,08:49:57.611711,2,Quote,,,,,,,,,,6410.0,,,
3956,NOKI.ST,20090701,08:50:09.577628,2,Quote,,,,,,,,,,8410.0,,,
3957,NOKI.ST,20090701,08:50:10.318934,2,Quote,,,,,,500.0,,,,,,,
3958,NOKI.ST,20090701,08:50:11.339101,2,Quote,,,,,,5500.0,,,,,,,
3959,NOKI.ST,20090701,08:50:18.708526,2,Quote,,,,,,,,,,6410.0,,,
3960,NOKI.ST,20090701,08:50:27.116480,2,Quote,,,,,,20500.0,,,,,,,
3961,NOKI.ST,20090701,08:50:27.116480,2,Quote,,,,,,,,,,56410.0,,,
3962,NOKI.ST,20090701,08:50:31.121697,2,Quote,,,,,,,,,,6410.0,,,
3963,NOKI.ST,20090701,08:50:33.164560,2,Quote,,,,,,,,,115.1,500.0,,,
3964,NOKI.ST,20090701,08:50:39.976382,2,Quote,,,,,,5500.0,,,,,,,
3965,NOKI.ST,20090701,08:50:45.774300,2,Quote,,,,,,20900.0,,,,,,,
3966,NOKI.ST,20090701,08:50:49.470065,2,Quote,,,,,,17700.0,,,,,,,
3967,NOKI.ST,20090701,08:50:49.598481,2,Quote,,,,,,16700.0,,,,,,,
3968,NOKI.ST,20090701,08:50:49.598481,2,Quote,,,,,,12400.0,,,,,,,
3969,NOKI.ST,20090701,08:51:17.234432,2,Quote,,,,,,5500.0,,,,,,,
3970,NOKI.ST,20090701,08:51:21.778719,2,Quote,,,,,,12800.0,,,,,,,
3971,NOKI.ST,20090701,08:51:30.443070,2,Quote,,,,,,14800.0,,,,,,,
3972,NOKI.ST,20090701,08:51:31.425593,2,Quote,,,,,,15983.0,,,,,,,
3973,NOKI.ST,20090701,08:51:31.476800,2,Quote,,,,,,24657.0,,,,,,,
3974,NOKI.ST,20090701,08:51:32.344614,2,Quote,,,,,,,,,,500.0,,,
3975,NOKI.ST,20090701,08:51:32.344614,2,Quote,,,,,,22657.0,,,,,,,
3976,NOKI.ST,20090701,08:51:32.344614,2,Trade,,115.1,2000.0,OPV ,,,,SWB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:51:32.000
3977,NOKI.ST,20090701,08:51:32.413208,2,Quote,,,,,,24657.0,,,,,,,
3978,NOKI.ST,20090701,08:51:32.413208,2,Quote,,,,,,29661.0,,,,,,,
3979,NOKI.ST,20090701,08:51:33.088019,2,Quote,,,,,,39661.0,,,,,,,
3980,NOKI.ST,20090701,08:51:33.993027,2,Quote,,,,,,34657.0,,,,,,,
3981,NOKI.ST,20090701,08:51:34.809347,2,Quote,,,,,,24657.0,,,,,,,
3982,NOKI.ST,20090701,08:51:34.841252,2,Quote,,,,,,15983.0,,,,,,,
3983,NOKI.ST,20090701,08:51:34.841252,2,Quote,,,,,,14800.0,,,,,,,
3984,NOKI.ST,20090701,08:51:35.135367,2,Quote,,,,,,,,,,500.0,,,
3985,NOKI.ST,20090701,08:51:35.135367,2,Quote,,,,,,9800.0,,,,,,,
3986,NOKI.ST,20090701,08:51:35.135367,2,Trade,,115.1,5000.0,EPB ,,,,SWB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:51:35.000
3987,NOKI.ST,20090701,08:51:43.132610,2,Quote,,,,,,21650.0,,,,,,,
3988,NOKI.ST,20090701,08:51:55.185342,2,Quote,,,,,,9800.0,,,,,,,
3989,NOKI.ST,20090701,08:52:01.114815,2,Quote,,,,,,21650.0,,,,,,,
3990,NOKI.ST,20090701,08:52:12.200232,2,Quote,,,,,,9800.0,,,,,,,
3991,NOKI.ST,20090701,08:52:20.299096,2,Quote,,,,,,9100.0,,,,,,,
3992,NOKI.ST,20090701,08:52:20.393316,2,Quote,,,,,,8600.0,,,,,,,
3993,NOKI.ST,20090701,08:52:26.184192,2,Quote,,,,,,14700.0,,,,,,,
3994,NOKI.ST,20090701,08:52:28.008979,2,Quote,,,,,,12700.0,,,,,,,
3995,NOKI.ST,20090701,08:52:31.630359,2,Quote,,,,,,11300.0,,,,,,,
3996,NOKI.ST,20090701,08:52:32.047306,2,Quote,,,,,,10800.0,,,,,,,
3997,NOKI.ST,20090701,08:52:32.191527,2,Quote,,,,,,4700.0,,,,,,,
3998,NOKI.ST,20090701,08:52:32.253787,2,Quote,,,,,,5700.0,,,,,,,
3999,NOKI.ST,20090701,08:52:32.381960,2,Quote,,,,,,5600.0,,,,,,,
4000,NOKI.ST,20090701,08:52:32.779480,2,Quote,,,,,,5500.0,,,,,,,
4001,NOKI.ST,20090701,08:52:34.165410,2,Quote,,,,,,9500.0,,,,,,,
4002,NOKI.ST,20090701,08:52:43.057125,2,Quote,,,,,,13484.0,,,,,,,
4003,NOKI.ST,20090701,08:52:43.057125,2,Quote,,,,,,12152.0,,,,,,,
4004,NOKI.ST,20090701,08:52:43.057125,2,Quote,,,,,,10852.0,,,,,,,
4005,NOKI.ST,20090701,08:52:43.111959,2,Quote,,,,,,10568.0,,,,,,,
4006,NOKI.ST,20090701,08:52:43.111959,2,Quote,,,,,,10368.0,,,,,,,
4007,NOKI.ST,20090701,08:52:43.111959,2,Quote,,,,,,10078.0,,,,,,,
4008,NOKI.ST,20090701,08:52:43.111959,2,Quote,,,,,,9678.0,,,,,,,
4009,NOKI.ST,20090701,08:52:43.111959,2,Quote,,,,,,5678.0,,,,,,,
4010,NOKI.ST,20090701,08:52:43.131981,2,Quote,,,,,,3600.0,,,,,,,
4011,NOKI.ST,20090701,08:52:43.131981,2,Quote,,,,,,1500.0,,,,,,,
4012,NOKI.ST,20090701,08:52:48.053054,2,Quote,,,,,,,,,,2500.0,,,
4013,NOKI.ST,20090701,08:52:48.256839,2,Quote,,,,,,,,,,500.0,,,
4014,NOKI.ST,20090701,08:52:50.191053,2,Quote,,,,,,,,,,5500.0,,,
4015,NOKI.ST,20090701,08:52:50.627923,2,Quote,,,,,,,,,,7500.0,,,
4016,NOKI.ST,20090701,08:52:57.292227,2,Quote,,,,,,,,,,7000.0,,,
4017,NOKI.ST,20090701,08:52:57.292227,2,Quote,,,,,,,,,,7500.0,,,
4018,NOKI.ST,20090701,08:52:57.292227,2,Quote,,,,,,,,,,5500.0,,,
4019,NOKI.ST,20090701,08:52:57.292227,2,Trade,,115.1,500.0,SHB ,,,,SWB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:52:57.000
4020,NOKI.ST,20090701,08:52:57.334422,2,Trade,,115.1,2000.0,SHB ,,,,EPB ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:52:57.000
4021,NOKI.ST,20090701,08:52:57.334422,2,Quote,,,,,,,,,,3500.0,,,
4022,NOKI.ST,20090701,08:53:14.497392,2,Quote,,,,,,,,,,500.0,,,
4023,NOKI.ST,20090701,08:53:18.054767,2,Quote,,,,,,11500.0,,,,,,,
4024,NOKI.ST,20090701,08:53:18.259026,2,Quote,,,,,,,,,,3500.0,,,
4025,NOKI.ST,20090701,08:53:23.609820,2,Quote,,,,,,,,,,500.0,,,
4026,NOKI.ST,20090701,08:53:34.712176,2,Quote,,,,,,,,,,3500.0,,,
4027,NOKI.ST,20090701,08:53:49.281965,2,Quote,,,,,,,,,,5500.0,,,
4028,NOKI.ST,20090701,08:53:49.665023,2,Quote,,,,,,,,,,29000.0,,,
4029,NOKI.ST,20090701,08:54:13.124223,2,Quote,,,,,,,,,,5500.0,,,
4030,NOKI.ST,20090701,08:54:13.398740,2,Quote,,,,,,,,,,37800.0,,,
4031,NOKI.ST,20090701,08:54:15.165014,2,Quote,,,,,,,,,,34300.0,,,
4032,NOKI.ST,20090701,08:54:15.165014,2,Quote,,,,,,,,,,31400.0,,,
4033,NOKI.ST,20090701,08:54:16.229142,2,Quote,,,,,,,,,,30500.0,,,
4034,NOKI.ST,20090701,08:54:18.514536,2,Quote,,,,,,11000.0,,,,,,,
4035,NOKI.ST,20090701,08:54:18.514536,2,Quote,,,,,,10000.0,,,,,,,
4036,NOKI.ST,20090701,08:54:18.514536,2,Quote,,,,,,8900.0,,,,,,,
4037,NOKI.ST,20090701,08:54:18.514536,2,Trade,,115.0,500.0,NON ,,,,NON ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:54:18.000
4038,NOKI.ST,20090701,08:54:18.514536,2,Trade,,115.0,1000.0,SBN ,,,,NON ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:54:18.000
4039,NOKI.ST,20090701,08:54:18.516799,2,Trade,,115.0,1100.0,CAR ,,,,NON ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:54:18.000
4040,NOKI.ST,20090701,08:54:35.172849,2,Quote,,,,,,,,,,5500.0,,,
4041,NOKI.ST,20090701,08:54:46.743617,2,Quote,,,,,,,,,,9370.0,,,
4042,NOKI.ST,20090701,08:55:02.703180,2,Quote,,,,,114.9,26.0,,,,,,,
4043,NOKI.ST,20090701,08:55:02.703180,2,Quote,,,,,,,,,115.0,1100.0,,,
4044,NOKI.ST,20090701,08:55:02.703180,2,Trade,,115.0,8900.0,CAR ,,,,DIF ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:55:02.000
4045,NOKI.ST,20090701,08:55:44.465253,2,Quote,,,,,,17626.0,,,,,,,
4046,NOKI.ST,20090701,08:55:47.291075,2,Quote,,,,,,26.0,,,,,,,
4047,NOKI.ST,20090701,08:56:10.837738,2,Quote,,,,,,,,,,2510.0,,,
4048,NOKI.ST,20090701,08:56:14.651639,2,Quote,,,,,,,,,,4210.0,,,
4049,NOKI.ST,20090701,08:56:14.746332,2,Quote,,,,,,,,,,6210.0,,,
4050,NOKI.ST,20090701,08:56:15.037478,2,Quote,,,,,,,,,,9210.0,,,
4051,NOKI.ST,20090701,08:56:18.113291,2,Quote,,,,,,,,,,7510.0,,,
4052,NOKI.ST,20090701,08:56:18.113291,2,Quote,,,,,,,,,,22710.0,,,
4053,NOKI.ST,20090701,08:56:25.166143,2,Quote,,,,,,3026.0,,,,,,,
4054,NOKI.ST,20090701,08:56:51.341655,2,Quote,,,,,,,,,,21710.0,,,
4055,NOKI.ST,20090701,08:56:51.341655,2,Trade,,115.0,1000.0,HQD ,,,,DIF ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:56:51.000
4056,NOKI.ST,20090701,08:57:02.271010,2,Quote,,,,,,3000.0,,,,,,,
4057,NOKI.ST,20090701,08:57:02.271010,2,Quote,,,,,,2026.0,,,,,,,
4058,NOKI.ST,20090701,08:57:02.271010,2,Trade,,114.9,26.0,AVA ,,,,WLV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:57:02.000
4059,NOKI.ST,20090701,08:57:02.273542,2,Trade,,114.9,974.0,HQB ,,,,WLV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:57:02.000
4060,NOKI.ST,20090701,08:57:57.550143,2,Quote,,,,,114.7,43891.0,,,,,,,
4061,NOKI.ST,20090701,08:57:57.603846,2,Trade,,114.9,2026.0,HQB ,,,,DBL ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:57:57.000
4062,NOKI.ST,20090701,08:57:57.603846,2,Quote,,,,,,41891.0,,,,,,,
4063,NOKI.ST,20090701,08:57:57.603846,2,Quote,,,,,,63491.0,,,,,,,
4064,NOKI.ST,20090701,08:57:57.624782,2,Quote,,,,,,41891.0,,,,,,,
4065,NOKI.ST,20090701,08:57:57.624782,2,Quote,,,,,,,,,,6510.0,,,
4066,NOKI.ST,20090701,08:57:57.775691,2,Quote,,,,,,39891.0,,,,,,,
4067,NOKI.ST,20090701,08:57:58.271368,2,Quote,,,,,,59491.0,,,,,,,
4068,NOKI.ST,20090701,08:57:58.271368,2,Quote,,,,,,,,,,38410.0,,,
4069,NOKI.ST,20090701,08:57:58.955259,2,Quote,,,,,,39891.0,,,,,,,
4070,NOKI.ST,20090701,08:57:58.955259,2,Quote,,,,,,,,,,6510.0,,,
4071,NOKI.ST,20090701,08:58:00.913673,2,Quote,,,,,114.8,5000.0,,,,,,,
4072,NOKI.ST,20090701,08:58:17.476186,2,Quote,,,,,114.9,7000.0,,,,,,,
4073,NOKI.ST,20090701,08:58:29.977947,2,Quote,,,,,,,,,,38433.0,,,
4074,NOKI.ST,20090701,08:58:30.396977,2,Quote,,,,,,,,,,38213.0,,,
4075,NOKI.ST,20090701,08:58:39.983123,2,Quote,,,,,,,,,,6510.0,,,
4076,NOKI.ST,20090701,08:58:44.619526,2,Quote,,,,,,5000.0,,,,,,,
4077,NOKI.ST,20090701,08:58:44.619526,2,Quote,,,,,,,,,,4510.0,,,
4078,NOKI.ST,20090701,08:58:44.619526,2,Trade,,114.9,2000.0,ENS ,,,,OPV ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:58:44.000
4079,NOKI.ST,20090701,08:58:44.650263,2,Quote,,,,,,,,,,6510.0,,,
4080,NOKI.ST,20090701,08:58:44.886902,2,Quote,,,,,,,,,,41513.0,,,
4081,NOKI.ST,20090701,08:58:51.462060,2,Quote,,,,,,,,,,40513.0,,,
4082,NOKI.ST,20090701,08:59:12.154302,2,Quote,,,,,,,,,,38114.0,,,
4083,NOKI.ST,20090701,08:59:12.166930,2,Quote,,,,,,1300.0,,,,,,,
4084,NOKI.ST,20090701,08:59:12.166930,2,Trade,,114.9,3700.0,ENS ,,,,CAR ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:59:12.000
4085,NOKI.ST,20090701,08:59:12.187618,2,Quote,,,,,,,,,,40114.0,,,
4086,NOKI.ST,20090701,08:59:12.187618,2,Quote,,,,,,,,,,8510.0,,,
4087,NOKI.ST,20090701,08:59:12.187618,2,Quote,,,,,114.8,5000.0,,,,,,,
4088,NOKI.ST,20090701,08:59:12.187618,2,Trade,,114.9,1300.0,ENS ,,,,CAR ,,,,15b cYd e f6 g1[ALIAS]; 99[IRGCOND];   [PRC_QL2],08:59:12.000
4089,NOKI.ST,20090701,08:59:12.187618,2,Quote,,,,,,,,,114.9,3593.0,,,
4090,NOKI.ST,20090701,08:59:12.231135,2,Quote,,,,,,,,,,3161.0,,,
4091,NOKI.ST,20090701,08:59:12.340443,2,Quote,,,,,114.7,7000.0,,,,,,,
4092,NOKI.ST,20090701,08:59:12.340443,2,Quote,,,,,,,,,,2371.0,,,
4093,NOKI.ST,20090701,08:59:12.425241,2,Quote,,,,,,5000.0,,,,,,,
4094,NOKI.ST,20090701,08:59:12.425241,2,Quote,,,,,,,,,,4371.0,,,
4095,NOKI.ST,20090701,08:59:12.469352,2,Quote,,,,,,,,,,6371.0,,,
4096,NOKI.ST,20090701,08:59:12.469352,2,Quote,,,,,,,,,,4000.0,,,
4097,NOKI.ST,20090701,08:59:12.469352,2,Quote,,,,,,,,,,2000.0,,,
4098,NOKI.ST,20090701,08:59:12.479645,2,Quote,,,,,,,,,114.8,2437.0,,,
4099,NOKI.ST,20090701,08:59:12.479645,2,Quote,,,,,,,,,,558.0,,,
4100,NOKI.ST,20090701,08:59:12.479645,2,Quote,,,,,114.6,5000.0,,,,,,,
4101,NOKI.ST,20090701,08:59:12.501135,2,Quote,,,,,,15000.0,,,,,,,
4102,NOKI.ST,20090701,08:59:12.544039,2,Quote,,,,,,,,,,2558.0,,,
4103,NOKI.ST,20090701,08:59:12.636600,2,Quote,,,,,,,,,,2000.0,,,
4104,NOKI.ST,20090701,08:59:12.694872,2,Quote,,,,,,,,,,4558.0,,,
4105,NOKI.ST,20090701,08:59:12.757948,2,Quote,,,,,,5000.0,,,,,,,
4106,NOKI.ST,20090701,08:59:13.038918,2,Quote,,,,,,,,,,2000.0,,,
4107,NOKI.ST,20090701,08:59:13.038918,2,Quote,,,,,,,,,,15458.0,,,
4108,NOKI.ST,20090701,08:59:13.195514,2,Quote,,,,,,,,,,18458.0,,,
4109,NOKI.ST,20090701,08:59:41.439550,2,Quote,,,,,,,,,,32058.0,,,
4110,NOKI.ST,20090701,08:59:46.203655,2,Quote,,,,,,,,,,18458.0,,,
4111,NOKI.ST,20090701,08:59:59.985970,2,Quote,,,,,114.5,22389.0,,,,,,,
